lon,lat,frequency,risk
-80.5,22.65,0.25,0.50
-80.45,22.65,0.25,0.25
-80.4,22.65,0.25,0.25
-80.35,22.65,0.25,0.25
-80.3,22.65,0.25,0.25
-80.25,22.65,0.25,0.25
-80.2,22.65,0.25,0.25
-80.15,22.65,0.25,0.25
-80.1,22.65,0.25,0.25
-80.05,22.65,0.25,0.50
-80,22.65,0.25,0.50
-79.15,22.65,0.25,0.50
-79.1,22.65,0.25,0.50
-83.7,22.65,0.13,0.13
-83.4,22.65,0.13,0.25
-73.9,22.65,0.13,0.25
-83.85,22.65,0.00,0.00
-79.95,22.65,0.00,0.00
-79.9,22.65,0.00,0.00
-79.85,22.65,0.00,0.00
-79.8,22.65,0.00,0.00
-79.75,22.65,0.00,0.00
-79.7,22.65,0.00,0.00
-79.65,22.65,0.00,0.00
-79.6,22.65,0.00,0.00
-79.55,22.65,0.00,0.00
-74.3,22.65,0.00,0.00
-83.8,22.7,1.00,0.00
-83.6,22.7,1.00,0.00
-83.55,22.7,1.00,0.00
-83.95,22.7,0.88,0.00
-83.7,22.7,0.88,0.00
-83.65,22.7,0.88,0.00
-83.3,22.7,0.88,0.00
-73.95,22.7,0.88,1.75
-73.9,22.7,0.88,1.75
-83.85,22.7,0.75,0.75
-83.75,22.7,0.75,0.00
-83.5,22.7,0.63,0.63
-83.45,22.7,0.63,0.63
-83.9,22.7,0.50,0.50
-83.4,22.7,0.50,0.00
-83.35,22.7,0.50,0.00
-74.15,22.7,0.50,0.00
-84,22.7,0.38,0.38
-83.25,22.7,0.38,0.38
-83.2,22.7,0.38,0.75
-83.15,22.7,0.38,0.75
-83.1,22.7,0.38,0.75
-83.05,22.7,0.38,0.75
-83,22.7,0.38,0.75
-82.95,22.7,0.38,0.75
-82.9,22.7,0.38,0.75
-82.1,22.7,0.38,0.00
-82.05,22.7,0.38,0.00
-81.8,22.7,0.38,0.75
-81.75,22.7,0.38,0.75
-80.95,22.7,0.38,0.00
-82.85,22.7,0.25,0.50
-82.8,22.7,0.25,0.50
-81.7,22.7,0.25,0.50
-81.65,22.7,0.25,0.50
-81.6,22.7,0.25,0.50
-81.55,22.7,0.25,0.50
-81.5,22.7,0.25,0.50
-81.45,22.7,0.25,0.50
-81.4,22.7,0.25,0.25
-81.35,22.7,0.25,0.25
-81.3,22.7,0.25,0.25
-81.25,22.7,0.25,0.25
-81.15,22.7,0.25,0.25
-81.1,22.7,0.25,0.25
-80.9,22.7,0.25,0.00
-80.85,22.7,0.25,0.00
-80.8,22.7,0.25,0.00
-80.75,22.7,0.25,0.00
-80.7,22.7,0.25,0.00
-80.65,22.7,0.25,0.00
-80.6,22.7,0.25,0.25
-80.55,22.7,0.25,0.25
-80.5,22.7,0.25,0.25
-80.45,22.7,0.25,0.25
-80.4,22.7,0.25,0.25
-80.35,22.7,0.25,0.25
-80.3,22.7,0.25,0.25
-80.25,22.7,0.25,0.25
-80.2,22.7,0.25,0.25
-80.15,22.7,0.25,0.25
-80.1,22.7,0.25,0.25
-80.05,22.7,0.25,0.25
-79.35,22.7,0.25,0.50
-81.2,22.7,0.00,0.00
-81.05,22.7,0.00,0.00
-81,22.7,0.00,0.00
-80,22.7,0.00,0.00
-79.95,22.7,0.00,0.00
-79.9,22.7,0.00,0.00
-79.85,22.7,0.00,0.00
-79.8,22.7,0.00,0.00
-79.75,22.7,0.00,0.00
-79.7,22.7,0.00,0.00
-79.65,22.7,0.00,0.00
-79.6,22.7,0.00,0.00
-79.5,22.7,0.00,0.00
-83.55,22.75,1.00,1.00
-74.05,22.75,1.00,2.00
-73.85,22.75,1.00,2.00
-83.9,22.75,0.88,0.00
-83.8,22.75,0.88,0.00
-83.75,22.75,0.88,0.88
-83.7,22.75,0.88,0.00
-83.65,22.75,0.88,0.00
-83.6,22.75,0.88,0.88
-83.4,22.75,0.88,0.88
-83.35,22.75,0.88,0.88
-83.3,22.75,0.88,0.88
-83.1,22.75,0.88,0.00
-83.05,22.75,0.88,0.88
-83,22.75,0.88,0.88
-82.85,22.75,0.88,0.00
-74.1,22.75,0.88,1.75
-74,22.75,0.88,1.75
-83.15,22.75,0.75,0.00
-83.85,22.75,0.63,0.00
-74.25,22.75,0.63,0.00
-83.5,22.75,0.38,0.38
-83.45,22.75,0.38,0.00
-82.95,22.75,0.38,0.75
-82.9,22.75,0.38,0.75
-82.8,22.75,0.38,0.38
-82.75,22.75,0.38,0.38
-82.65,22.75,0.38,0.75
-82.6,22.75,0.38,0.75
-82.55,22.75,0.38,0.75
-82.5,22.75,0.38,0.75
-82.45,22.75,0.38,0.75
-82.4,22.75,0.38,0.75
-80.95,22.75,0.38,0.00
-74.15,22.75,0.38,0.00
-82.7,22.75,0.25,0.50
-82.35,22.75,0.25,0.50
-82.3,22.75,0.25,0.50
-82.25,22.75,0.25,0.50
-82.2,22.75,0.25,0.50
-82.15,22.75,0.25,0.50
-82.1,22.75,0.25,0.50
-82.05,22.75,0.25,0.50
-82,22.75,0.25,0.50
-81.95,22.75,0.25,0.50
-81.9,22.75,0.25,0.50
-81.85,22.75,0.25,0.50
-81.8,22.75,0.25,0.50
-81.75,22.75,0.25,0.50
-81.7,22.75,0.25,0.50
-81.65,22.75,0.25,0.50
-81.6,22.75,0.25,0.50
-81.55,22.75,0.25,0.50
-81.5,22.75,0.25,0.50
-81.45,22.75,0.25,0.50
-81.4,22.75,0.25,0.50
-81.35,22.75,0.25,0.50
-80.9,22.75,0.25,0.00
-80.85,22.75,0.25,0.00
-80.8,22.75,0.25,0.25
-80.75,22.75,0.25,0.25
-80.7,22.75,0.25,0.00
-80.65,22.75,0.25,0.00
-80.6,22.75,0.25,0.50
-80.55,22.75,0.25,0.25
-80.5,22.75,0.25,0.25
-80.45,22.75,0.25,0.25
-80.4,22.75,0.25,0.25
-80.35,22.75,0.25,0.25
-80.3,22.75,0.25,0.25
-80.25,22.75,0.25,0.25
-80.2,22.75,0.25,0.25
-80.15,22.75,0.25,0.25
-80.1,22.75,0.25,0.25
-80.05,22.75,0.25,0.50
-80,22.75,0.25,0.25
-79.5,22.75,0.25,0.50
-79.45,22.75,0.25,0.50
-83.25,22.75,0.00,0.00
-83.2,22.75,0.00,0.00
-81.3,22.75,0.00,0.00
-81.25,22.75,0.00,0.00
-81.2,22.75,0.00,0.00
-81.15,22.75,0.00,0.00
-81.1,22.75,0.00,0.00
-81.05,22.75,0.00,0.00
-81,22.75,0.00,0.00
-79.95,22.75,0.00,0.00
-79.9,22.75,0.00,0.00
-79.85,22.75,0.00,0.00
-79.8,22.75,0.00,0.00
-79.75,22.75,0.00,0.00
-79.7,22.75,0.00,0.00
-79.65,22.75,0.00,0.00
-74.2,22.75,0.00,0.00
-83.5,22.8,1.00,0.00
-74.2,22.8,1.00,2.00
-83.7,22.8,0.88,0.00
-83.65,22.8,0.88,0.00
-83.6,22.8,0.88,0.00
-83.55,22.8,0.88,0.88
-83.4,22.8,0.88,0.88
-83.35,22.8,0.88,0.88
-83.3,22.8,0.88,0.88
-83.25,22.8,0.88,0.00
-83.15,22.8,0.88,0.88
-83.1,22.8,0.88,0.88
-82.95,22.8,0.88,0.00
-82.85,22.8,0.88,0.00
-83,22.8,0.75,0.00
-82.9,22.8,0.75,0.75
-82.8,22.8,0.75,0.00
-82.75,22.8,0.75,0.00
-82.55,22.8,0.75,0.75
-83.45,22.8,0.50,0.00
-74.25,22.8,0.50,0.00
-82.7,22.8,0.38,0.75
-82.65,22.8,0.38,0.75
-82.2,22.8,0.38,0.75
-80.95,22.8,0.38,0.00
-82.6,22.8,0.25,0.50
-82.5,22.8,0.25,0.50
-82.45,22.8,0.25,0.50
-82.4,22.8,0.25,0.50
-82.35,22.8,0.25,0.50
-82.3,22.8,0.25,0.50
-82.25,22.8,0.25,0.50
-82.15,22.8,0.25,0.50
-82.1,22.8,0.25,0.50
-82.05,22.8,0.25,0.50
-82,22.8,0.25,0.00
-81.95,22.8,0.25,0.50
-81.9,22.8,0.25,0.50
-81.85,22.8,0.25,0.50
-81.8,22.8,0.25,0.50
-81.75,22.8,0.25,0.50
-81.7,22.8,0.25,0.50
-81.65,22.8,0.25,0.50
-81.6,22.8,0.25,0.50
-81.55,22.8,0.25,0.50
-81.5,22.8,0.25,0.50
-81.45,22.8,0.25,0.50
-81.4,22.8,0.25,0.50
-81.35,22.8,0.25,0.50
-81.3,22.8,0.25,0.25
-81.25,22.8,0.25,0.00
-81.2,22.8,0.25,0.00
-81.15,22.8,0.25,0.00
-81.1,22.8,0.25,0.00
-81.05,22.8,0.25,0.00
-81,22.8,0.25,0.00
-80.9,22.8,0.25,0.25
-80.85,22.8,0.25,0.00
-80.8,22.8,0.25,0.00
-80.75,22.8,0.25,0.00
-80.7,22.8,0.25,0.00
-80.65,22.8,0.25,0.00
-80.6,22.8,0.25,0.00
-80.55,22.8,0.25,0.25
-80.5,22.8,0.25,0.25
-80.45,22.8,0.25,0.25
-80.4,22.8,0.25,0.25
-80.35,22.8,0.25,0.25
-80.3,22.8,0.25,0.25
-80.25,22.8,0.25,0.25
-80.2,22.8,0.25,0.25
-80.15,22.8,0.25,0.25
-80.1,22.8,0.25,0.25
-80.05,22.8,0.25,0.25
-80,22.8,0.25,0.50
-79.95,22.8,0.25,0.25
-79.85,22.8,0.25,0.25
-79.8,22.8,0.25,0.25
-79.75,22.8,0.25,0.50
-83.2,22.8,0.00,0.00
-83.05,22.8,0.00,0.00
-79.9,22.8,0.00,0.00
-83.55,22.85,0.88,0.00
-83.45,22.85,0.88,0.00
-83.4,22.85,0.88,0.88
-83.35,22.85,0.88,0.88
-83,22.85,0.88,0.88
-82.9,22.85,0.88,0.88
-82.85,22.85,0.88,0.88
-82.55,22.85,0.88,0.00
-83.3,22.85,0.75,0.75
-83.25,22.85,0.75,0.75
-83.15,22.85,0.75,0.75
-83.05,22.85,0.75,0.75
-82.95,22.85,0.75,0.75
-82.8,22.85,0.63,0.00
-74.3,22.85,0.50,0.00
-83.6,22.85,0.38,0.38
-83.5,22.85,0.38,0.38
-82.75,22.85,0.38,0.38
-82.65,22.85,0.38,0.38
-82.6,22.85,0.38,0.38
-82.4,22.85,0.38,0.38
-82.2,22.85,0.38,0.00
-81.75,22.85,0.38,0.75
-81.7,22.85,0.38,0.75
-81.65,22.85,0.38,0.75
-80.05,22.85,0.38,0.75
-80,22.85,0.38,0.38
-82.7,22.85,0.25,0.50
-82.5,22.85,0.25,0.25
-82.45,22.85,0.25,0.50
-82.35,22.85,0.25,0.25
-82.3,22.85,0.25,0.25
-82.25,22.85,0.25,0.25
-81.8,22.85,0.25,0.50
-81.6,22.85,0.25,0.50
-81.55,22.85,0.25,0.50
-81.5,22.85,0.25,0.50
-81.45,22.85,0.25,0.50
-81.4,22.85,0.25,0.50
-81.35,22.85,0.25,0.50
-81.3,22.85,0.25,0.25
-81.25,22.85,0.25,0.25
-81.2,22.85,0.25,0.00
-81.15,22.85,0.25,0.25
-81.1,22.85,0.25,0.00
-81.05,22.85,0.25,0.00
-81,22.85,0.25,0.00
-80.95,22.85,0.25,0.00
-80.9,22.85,0.25,0.25
-80.85,22.85,0.25,0.25
-80.8,22.85,0.25,0.25
-80.75,22.85,0.25,0.00
-80.7,22.85,0.25,0.25
-80.65,22.85,0.25,0.25
-80.6,22.85,0.25,0.25
-80.55,22.85,0.25,0.25
-80.5,22.85,0.25,0.25
-80.45,22.85,0.25,0.25
-80.4,22.85,0.25,0.50
-80.35,22.85,0.25,0.50
-80.3,22.85,0.25,0.25
-80.25,22.85,0.25,0.25
-80.2,22.85,0.25,0.25
-80.15,22.85,0.25,0.25
-80.1,22.85,0.25,0.25
-79.95,22.85,0.25,0.25
-79.9,22.85,0.25,0.25
-79.85,22.85,0.25,0.25
-81.85,22.85,0.13,0.00
-83.2,22.85,0.00,0.00
-83.1,22.85,0.00,0.00
-82.15,22.85,0.00,0.00
-82.1,22.85,0.00,0.00
-82.05,22.85,0.00,0.00
-82,22.85,0.00,0.00
-81.95,22.85,0.00,0.00
-81.9,22.85,0.00,0.00
-83.3,22.9,1.00,1.00
-83.35,22.9,0.88,0.88
-83.25,22.9,0.88,0.88
-83.2,22.9,0.88,0.88
-83,22.9,0.88,0.88
-82.95,22.9,0.88,0.88
-82.9,22.9,0.88,0.88
-82.85,22.9,0.88,0.88
-83.15,22.9,0.75,0.75
-83.1,22.9,0.75,0.75
-83.05,22.9,0.75,0.75
-82.75,22.9,0.75,0.00
-82.7,22.9,0.75,0.00
-82.65,22.9,0.75,0.00
-82.6,22.9,0.75,0.00
-82.5,22.9,0.75,0.00
-81.35,22.9,0.75,0.75
-81.3,22.9,0.75,0.00
-82.8,22.9,0.63,0.00
-82.55,22.9,0.63,0.00
-81.25,22.9,0.63,0.00
-82.3,22.9,0.50,0.50
-82.45,22.9,0.38,0.38
-82.4,22.9,0.38,0.38
-82.25,22.9,0.38,0.38
-82.2,22.9,0.38,0.38
-81.85,22.9,0.38,0.75
-81.75,22.9,0.38,0.75
-81.65,22.9,0.38,0.75
-80.05,22.9,0.38,0.75
-80,22.9,0.38,0.38
-79.85,22.9,0.38,0.75
-83.4,22.9,0.25,0.00
-82.35,22.9,0.25,0.25
-82.15,22.9,0.25,0.25
-82.1,22.9,0.25,0.25
-82.05,22.9,0.25,0.25
-81.95,22.9,0.25,0.25
-81.8,22.9,0.25,0.50
-81.7,22.9,0.25,0.50
-81.6,22.9,0.25,0.50
-81.55,22.9,0.25,0.50
-81.5,22.9,0.25,0.50
-81.45,22.9,0.25,0.50
-81.4,22.9,0.25,0.50
-81.2,22.9,0.25,0.25
-81.15,22.9,0.25,0.25
-81.1,22.9,0.25,0.25
-81.05,22.9,0.25,0.50
-81,22.9,0.25,0.50
-80.95,22.9,0.25,0.25
-80.9,22.9,0.25,0.25
-80.85,22.9,0.25,0.00
-80.8,22.9,0.25,0.25
-80.75,22.9,0.25,0.25
-80.7,22.9,0.25,0.25
-80.65,22.9,0.25,0.25
-80.6,22.9,0.25,0.50
-80.55,22.9,0.25,0.25
-80.5,22.9,0.25,0.25
-80.45,22.9,0.25,0.50
-80.4,22.9,0.25,0.50
-80.35,22.9,0.25,0.50
-80.3,22.9,0.25,0.50
-80.25,22.9,0.25,0.25
-80.2,22.9,0.25,0.25
-80.15,22.9,0.25,0.50
-80.1,22.9,0.25,0.50
-79.8,22.9,0.25,0.50
-79.7,22.9,0.13,0.00
-82,22.9,0.00,0.00
-81.9,22.9,0.00,0.00
-83.3,22.95,1.00,0.00
-82.45,22.95,1.00,0.00
-83.2,22.95,0.88,0.88
-83,22.95,0.88,0.88
-82.35,22.95,0.88,0.00
-82,22.95,0.88,0.00
-81.35,22.95,0.88,0.88
-81.3,22.95,0.88,0.88
-83.15,22.95,0.75,0.75
-83.1,22.95,0.75,0.75
-83.05,22.95,0.75,0.75
-82.95,22.95,0.75,0.75
-82.85,22.95,0.75,0.75
-82.75,22.95,0.75,0.00
-82.7,22.95,0.75,0.00
-82.3,22.95,0.75,0.00
-82.25,22.95,0.75,0.00
-81.75,22.95,0.75,0.75
-83.25,22.95,0.63,0.00
-82.9,22.95,0.63,0.63
-82.8,22.95,0.63,0.00
-82.65,22.95,0.63,0.63
-82.6,22.95,0.63,0.00
-82.55,22.95,0.63,0.00
-82.5,22.95,0.63,0.00
-74.85,22.95,0.50,0.00
-82.4,22.95,0.38,0.38
-82.2,22.95,0.38,0.38
-80,22.95,0.38,0.75
-82.15,22.95,0.25,0.25
-82.1,22.95,0.25,0.25
-82.05,22.95,0.25,0.25
-81.95,22.95,0.25,0.50
-81.9,22.95,0.25,0.50
-81.85,22.95,0.25,0.50
-81.7,22.95,0.25,0.50
-81.65,22.95,0.25,0.50
-81.6,22.95,0.25,0.50
-81.55,22.95,0.25,0.50
-81.5,22.95,0.25,0.50
-81.45,22.95,0.25,0.50
-81.4,22.95,0.25,0.50
-81.25,22.95,0.25,0.50
-81.2,22.95,0.25,0.50
-81.15,22.95,0.25,0.50
-81.1,22.95,0.25,0.25
-81.05,22.95,0.25,0.25
-81,22.95,0.25,0.00
-80.95,22.95,0.25,0.50
-80.9,22.95,0.25,0.25
-80.85,22.95,0.25,0.25
-80.8,22.95,0.25,0.00
-80.75,22.95,0.25,0.00
-80.7,22.95,0.25,0.25
-80.65,22.95,0.25,0.50
-80.6,22.95,0.25,0.25
-80.55,22.95,0.25,0.25
-80.5,22.95,0.25,0.25
-80.45,22.95,0.25,0.25
-80.4,22.95,0.25,0.50
-80.35,22.95,0.25,0.25
-80.3,22.95,0.25,0.25
-80.15,22.95,0.25,0.50
-80.1,22.95,0.25,0.50
-80.05,22.95,0.25,0.25
-81.8,22.95,0.13,0.25
-82.4,23,1.00,0.00
-83.2,23,0.88,0.00
-83.15,23,0.88,0.88
-83,23,0.88,0.88
-82.35,23,0.88,0.00
-82.05,23,0.88,0.00
-82,23,0.88,0.00
-81.95,23,0.88,0.00
-81.85,23,0.88,0.88
-83.25,23,0.75,0.75
-83.1,23,0.75,0.75
-83.05,23,0.75,0.75
-82.8,23,0.75,0.75
-82.7,23,0.75,0.75
-82.45,23,0.75,0.00
-82.3,23,0.75,0.00
-82.25,23,0.75,0.00
-82.2,23,0.75,0.00
-82.1,23,0.75,0.00
-81.65,23,0.75,0.75
-81.6,23,0.75,0.75
-82.9,23,0.63,0.00
-82.85,23,0.63,0.63
-82.75,23,0.63,0.00
-82.65,23,0.63,0.63
-82.6,23,0.63,0.63
-82.55,23,0.63,0.00
-82.5,23,0.63,0.00
-82.15,23,0.50,0.50
-74.85,23,0.50,0.00
-81.75,23,0.38,0.75
-81.9,23,0.25,0.50
-81.8,23,0.25,0.50
-81.7,23,0.25,0.50
-81.55,23,0.25,0.50
-81.5,23,0.25,0.50
-81.45,23,0.25,0.50
-81.4,23,0.25,0.50
-81.35,23,0.25,0.50
-81.3,23,0.25,0.50
-81.25,23,0.25,0.50
-81.2,23,0.25,0.50
-81.15,23,0.25,0.50
-81.1,23,0.25,0.25
-81.05,23,0.25,0.00
-81,23,0.25,0.25
-80.95,23,0.25,0.25
-80.9,23,0.25,0.25
-80.85,23,0.25,0.25
-80.8,23,0.25,0.25
-80.75,23,0.25,0.50
-80.7,23,0.25,0.50
-80.65,23,0.25,0.50
-80.6,23,0.25,0.50
-80.55,23,0.25,0.50
-80.5,23,0.25,0.50
-80.45,23,0.25,0.50
-80.3,23,0.25,0.50
-80.25,23,0.25,0.50
-82.65,23.05,0.88,0.88
-82.1,23.05,0.88,0.00
-82.05,23.05,0.88,0.00
-82,23.05,0.88,0.88
-81.95,23.05,0.88,0.88
-81.9,23.05,0.88,0.88
-81.25,23.05,0.88,0.88
-82.85,23.05,0.75,0.75
-82.8,23.05,0.75,0.75
-82.7,23.05,0.75,0.00
-82.5,23.05,0.75,0.00
-82.45,23.05,0.75,0.75
-82.4,23.05,0.75,0.00
-82.25,23.05,0.75,0.00
-82.2,23.05,0.75,0.00
-81.75,23.05,0.75,0.75
-81.7,23.05,0.75,0.75
-81.65,23.05,0.75,0.75
-82.75,23.05,0.63,0.00
-82.6,23.05,0.63,0.00
-82.55,23.05,0.63,0.63
-82.35,23.05,0.63,0.63
-82.3,23.05,0.63,0.63
-82.15,23.05,0.63,0.00
-81.85,23.05,0.38,0.75
-81.8,23.05,0.38,0.75
-81.45,23.05,0.38,0.38
-80,23.05,0.38,0.75
-74.9,23.05,0.38,0.00
-81.6,23.05,0.25,0.50
-81.55,23.05,0.25,0.50
-81.5,23.05,0.25,0.50
-81.4,23.05,0.25,0.50
-81.35,23.05,0.25,0.50
-81.3,23.05,0.25,0.50
-81.2,23.05,0.25,0.50
-81.15,23.05,0.25,0.50
-81.1,23.05,0.25,0.00
-81.05,23.05,0.25,0.50
-81,23.05,0.25,0.50
-80.95,23.05,0.25,0.50
-80.9,23.05,0.25,0.25
-80.85,23.05,0.25,0.50
-80.8,23.05,0.25,0.25
-80.75,23.05,0.25,0.25
-80.7,23.05,0.25,0.50
-80.65,23.05,0.25,0.25
-80.6,23.05,0.25,0.50
-80.55,23.05,0.25,0.50
-80.2,23.05,0.25,0.50
-80.1,23.05,0.25,0.50
-82.3,23.1,1.00,1.00
-82.25,23.1,1.00,1.00
-82.2,23.1,1.00,0.00
-82.1,23.1,1.00,0.00
-82.05,23.1,1.00,0.00
-82,23.1,1.00,1.00
-81.65,23.1,1.00,1.00
-82.45,23.1,0.88,0.88
-82.15,23.1,0.88,0.00
-81.75,23.1,0.88,0.88
-81.7,23.1,0.88,0.88
-81.95,23.1,0.75,0.00
-81.6,23.1,0.75,0.75
-81.55,23.1,0.75,0.75
-82.5,23.1,0.63,0.00
-73.75,23.1,0.63,0.00
-82.4,23.1,0.50,0.50
-81.9,23.1,0.38,0.38
-81.85,23.1,0.38,0.75
-81.8,23.1,0.38,0.75
-80.15,23.1,0.38,0.75
-80.05,23.1,0.38,0.75
-74.95,23.1,0.38,0.00
-74.9,23.1,0.38,0.00
-81.45,23.1,0.25,0.50
-81.4,23.1,0.25,0.50
-81.35,23.1,0.25,0.50
-81.3,23.1,0.25,0.50
-81.25,23.1,0.25,0.50
-81.2,23.1,0.25,0.50
-81.05,23.1,0.25,0.50
-81,23.1,0.25,0.50
-80.85,23.1,0.25,0.50
-80.8,23.1,0.25,0.50
-80.75,23.1,0.25,0.25
-80.7,23.1,0.25,0.25
-80.65,23.1,0.25,0.25
-80.6,23.1,0.25,0.25
-82.35,23.1,0.00,0.00
-81.8,23.15,1.00,0.00
-82.3,23.15,0.88,0.00
-82.25,23.15,0.88,0.00
-82.2,23.15,0.88,0.88
-82.15,23.15,0.88,0.00
-82.1,23.15,0.88,0.00
-82.05,23.15,0.88,0.00
-81.95,23.15,0.88,0.00
-81.75,23.15,0.88,0.88
-81.7,23.15,0.88,0.88
-81.65,23.15,0.88,0.88
-82.35,23.15,0.75,0.75
-82,23.15,0.75,0.00
-81.9,23.15,0.75,0.00
-81.6,23.15,0.75,0.75
-81.55,23.15,0.75,0.00
-82.4,23.15,0.63,0.63
-80.2,23.15,0.50,1.00
-81.85,23.15,0.38,0.38
-80.25,23.15,0.38,0.75
-81.3,23.15,0.25,0.50
-75.1,23.15,0.25,0.00
-82.25,23.2,0.88,0.88
-82.2,23.2,0.88,0.00
-82.15,23.2,0.88,0.00
-82.1,23.2,0.88,0.00
-82.05,23.2,0.88,0.00
-82,23.2,0.75,0.00
-75.05,23.2,0.50,1.00
-81.2,23.2,0.38,0.75
-80.45,23.2,0.38,0.75
-75.15,23.2,0.38,0.00
-80.85,23.2,0.25,0.50
-80.8,23.2,0.25,0.50
-75.1,23.25,0.50,1.00
-80.8,23.25,0.38,0.75
-81,23.25,0.25,0.50
-75.15,23.45,0.38,0.00
-75.55,23.45,0.25,0.50
-75.2,23.5,0.38,0.00
-75.85,23.5,0.25,0.00
-75.75,23.5,0.25,0.50
-75.7,23.5,0.25,0.00
-75.8,23.5,0.13,0.25
